source_id,source_name,city,title,price_usd,url,first_seen_at,last_seen_at,sent_in_email,sent_at,latitude,longitude,thumbnail_url,description
lejebolig_1746341,lejebolig,Copenhagen,"Stor og meget lys 3 værelses lejlighed",1834.0,https://en.lejebolig.dk/lejebolig/1746341/stor-og-meget-lys-3-vaerelses-lejlighed,2026-02-04,2026-02-04,0,,,,,
lejebolig_1871613,lejebolig,Copenhagen,"Bright and Modern Apartment for Rent at Attract...",2590.0,https://en.lejebolig.dk/lejebolig/1871613/lys-og-moderne-lejlighed-paa-attraktive-amerika-plads-udlejes,2026-02-04,2026-02-04,0,,,,,
lejebolig_1871605,lejebolig,Copenhagen,"Apartment on Gammel Køge Landevej in Valby",1232.0,https://en.lejebolig.dk/lejebolig/1871605/lejlighed-paa-gammel-koege-landevej-i-valby,2026-02-04,2026-02-04,0,,,,,
lejebolig_1870424,lejebolig,Copenhagen,"30 m2 apartment in København S",1358.0,https://en.lejebolig.dk/lejebolig/1870424/30-m2-lejlighed-i-koebenhavn-s,2026-02-04,2026-02-04,0,,,,,
lejebolig_1864862,lejebolig,Copenhagen,"Apartment with balcony",1428.0,https://en.lejebolig.dk/lejebolig/1864862/lejlighed-med-altan-terrasse,2026-02-04,2026-02-04,0,,,,,
lejebolig_1522938,lejebolig,Copenhagen,"90 m2 apartment on Vestre Teglgade",2379.3,https://en.lejebolig.dk/lejebolig/1522938/90-m2-lejlighed-paa-vestre-teglgade,2026-02-04,2026-02-04,0,,,,,
lejebolig_1880154,lejebolig,Copenhagen,"Student accommodation of 45 m2 for 7,516 kr.",1052.24,https://en.lejebolig.dk/lejebolig/1880154/ungdomsbolig-paa-45-m2-til-7516-kr,2026-02-04,2026-02-04,0,,,,,
lejebolig_1880153,lejebolig,Copenhagen,"Apartment on Tobaksvejen in Søborg",937.3,https://en.lejebolig.dk/lejebolig/1880153/lejlighed-paa-tobaksvejen-i-soeborg,2026-02-04,2026-02-04,0,,,,,
lejebolig_1879941,lejebolig,Copenhagen,"Apartment on Tobaksvejen in Søborg",1052.24,https://en.lejebolig.dk/lejebolig/1879941/lejlighed-paa-tobaksvejen-i-soeborg,2026-02-04,2026-02-04,0,,,,,
lejebolig_1879940,lejebolig,Copenhagen,"Tobaksvejen, 27 m2, 1 rooms, 6,087 kr.",852.18,https://en.lejebolig.dk/lejebolig/1879940/tobaksvejen-27-m2-1-vaerelser-6087-kr,2026-02-04,2026-02-04,0,,,,,
lejebolig_1879939,lejebolig,Copenhagen,"Apartment on Tobaksvejen in Søborg",852.18,https://en.lejebolig.dk/lejebolig/1879939/lejlighed-paa-tobaksvejen-i-soeborg,2026-02-04,2026-02-04,0,,,,,
lejebolig_1879938,lejebolig,Copenhagen,"1 rooms for 6,100 kr. per month",854.0,https://en.lejebolig.dk/lejebolig/1879938/1-vaerelser-for-6100-kr-pr-maaned,2026-02-04,2026-02-04,0,,,,,
lejebolig_1879937,lejebolig,Copenhagen,"1 rooms for 6,087 kr. per month",852.18,https://en.lejebolig.dk/lejebolig/1879937/1-vaerelser-for-6087-kr-pr-maaned,2026-02-04,2026-02-04,0,,,,,
lejebolig_1879936,lejebolig,Copenhagen,"27 m2 apartment on Tobaksvejen",852.18,https://en.lejebolig.dk/lejebolig/1879936/27-m2-lejlighed-paa-tobaksvejen,2026-02-04,2026-02-04,0,,,,,
lejebolig_1871600,lejebolig,Copenhagen,"1 room apartment of 31 m2",1232.0,https://en.lejebolig.dk/lejebolig/1871600/1-vaerelses-lejlighed-paa-31-m2,2026-02-04,2026-02-04,0,,,,,
lejebolig_1875186,lejebolig,Copenhagen,"Svendborggade, 44 m2, 1 rooms, 12,200 kr.",1708.0,https://en.lejebolig.dk/lejebolig/1875186/svendborggade-44-m2-1-vaerelser-12200-kr,2026-02-04,2026-02-04,0,,,,,
lejebolig_1873059,lejebolig,Copenhagen,"Apartment for 11,400 kr.",1596.0,https://en.lejebolig.dk/lejebolig/1873059/lejlighed-til-11400-kr,2026-02-04,2026-02-04,0,,,,,
lejebolig_1635425,lejebolig,Copenhagen,"3 room apartment of 84 m2",2114.0,https://en.lejebolig.dk/lejebolig/1635425/3-vaerelses-lejlighed-paa-84-m2,2026-02-04,2026-02-04,0,,,,,
lejebolig_1876650,lejebolig,Copenhagen,"5 room apartment on 120 m2",3486.0,https://en.lejebolig.dk/lejebolig/1876650/koebenhavn-k--city--peder-skrams-gade--korttidsleje--i-eftertragtet-kvarter--moebleret-luksus-penthouse-lejlighed,2026-02-04,2026-02-04,0,,,,,
lejebolig_1880681,lejebolig,Copenhagen,"Apartment for 19,000 kr.",2660.0,https://en.lejebolig.dk/lejebolig/1880681/lejlighed-til-19000-kr,2026-02-04,2026-02-04,0,,,,,
lejebolig_1880680,lejebolig,Copenhagen,"4 room apartment of 103 m2",2226.0,https://en.lejebolig.dk/lejebolig/1880680/4-vaerelses-lejlighed-paa-103-m2,2026-02-04,2026-02-04,0,,,,,
lejebolig_1880679,lejebolig,Copenhagen,"83 m2 apartment in Albertslund",1806.0,https://en.lejebolig.dk/lejebolig/1880679/83-m2-lejlighed-i-albertslund,2026-02-04,2026-02-04,0,,,,,
lejebolig_1867483,lejebolig,Copenhagen,"5 rooms for 21,750 kr. per month",3045.0,https://en.lejebolig.dk/lejebolig/1867483/5-vaerelser-for-21750-kr-pr-maaned,2026-02-04,2026-02-04,0,,,,,
lejebolig_1842319,lejebolig,Copenhagen,"Apartment with balcony",1442.0,https://en.lejebolig.dk/lejebolig/1842319/lejlighed-med-altan-terrasse,2026-02-04,2026-02-04,0,,,,,
lejebolig_1821732,lejebolig,Copenhagen,"Apartment for 10,495 kr.",1469.3,https://en.lejebolig.dk/lejebolig/1821732/lejlighed-til-10495-kr,2026-02-04,2026-02-04,0,,,,,
lejebolig_1522456,lejebolig,Copenhagen,"3 rooms for 15,900 kr. per month",2226.0,https://en.lejebolig.dk/lejebolig/1522456/3-vaerelser-for-15900-kr-pr-maaned,2026-02-04,2026-02-04,0,,,,,
lejebolig_1868809,lejebolig,Copenhagen,"107 m2 apartment in Frederiksberg C",3430.0,https://en.lejebolig.dk/lejebolig/1868809/eksklusiv-og-indbydende-lejlighed-paa-jacobys-alle--107-m-med-perfekt-beliggenhed,2026-02-04,2026-02-04,0,,,,,
lejebolig_1876638,lejebolig,Copenhagen,"Apartment for 15,800 kr.",2212.0,https://en.lejebolig.dk/lejebolig/1876638/lejlighed-til-15800-kr,2026-02-04,2026-02-04,0,,,,,
lejebolig_1880675,lejebolig,Copenhagen,"Virkelund Allé, 83 m2, 3 rooms, 12,900 kr.",1806.0,https://en.lejebolig.dk/lejebolig/1880675/virkelund-alle-83-m2-3-vaerelser-12900-kr,2026-02-04,2026-02-04,0,,,,,
lejebolig_1880673,lejebolig,Copenhagen,"Apartment for 15,900 kr.",2226.0,https://en.lejebolig.dk/lejebolig/1880673/lejlighed-til-15900-kr,2026-02-04,2026-02-04,0,,,,,
lejebolig_1880672,lejebolig,Copenhagen,"36 m2 apartment on Molestien",987.7,https://en.lejebolig.dk/lejebolig/1880672/36-m2-lejlighed-paa-molestien,2026-02-04,2026-02-04,0,,,,,
lejebolig_1880670,lejebolig,Copenhagen,"1 room apartment of 41 m2",1101.66,https://en.lejebolig.dk/lejebolig/1880670/1-vaerelses-lejlighed-paa-41-m2,2026-02-04,2026-02-04,0,,,,,
lejebolig_1880669,lejebolig,Copenhagen,"69 m2 apartment on C.F. Møllers Allé",1766.52,https://en.lejebolig.dk/lejebolig/1880669/69-m2-lejlighed-paa-cf-moellers-alle,2026-02-04,2026-02-04,0,,,,,
lejebolig_1880663,lejebolig,Copenhagen,"33 m2 apartment on Poul Reichhardts Vej",1197.0,https://en.lejebolig.dk/lejebolig/1880663/33-m2-lejlighed-paa-poul-reichhardts-vej,2026-02-04,2026-02-04,0,,,,,
lejebolig_1880657,lejebolig,Copenhagen,"81 m2 apartment on Posten",3080.0,https://en.lejebolig.dk/lejebolig/1880657/81-m2-lejlighed-paa-posten,2026-02-04,2026-02-04,0,,,,,
lejebolig_1879693,lejebolig,Copenhagen,"2 room apartment of 66 m2",1638.0,https://en.lejebolig.dk/lejebolig/1879693/2-vaerelses-lejlighed-paa-66-m2,2026-02-04,2026-02-04,0,,,,,
